corridor_id,segment_id,region,length_km,sentinel2_ndvi_mean,sentinel2_ndmi_mean,cloud_filtered_pct,scenes_used,tiles_used,period_start,period_end,data_status,data_source,as_of_date
OK-TX-1346,OK-TX-1346-S001,Kelowna / Okanagan,0.736,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1332,OK-TX-1332-S001,Kelowna / Okanagan,2.638,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1031,OK-TX-1031-S001,Kelowna / Okanagan,1.932,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-860,OK-TX-860-S001,Kelowna / Okanagan,2.376,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-823,OK-TX-823-S001,Kelowna / Okanagan,2.064,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1447,OK-TX-1447-S001,Kelowna / Okanagan,2.709,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-878,OK-TX-878-S001,Kelowna / Okanagan,0.143,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-877,OK-TX-877-S001,Kelowna / Okanagan,0.019,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-876,OK-TX-876-S001,Kelowna / Okanagan,0.064,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1016,OK-TX-1016-S001,Kelowna / Okanagan,0.057,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1258,OK-TX-1258-S001,Kelowna / Okanagan,1.218,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-252,OK-TX-252-S001,Kelowna / Okanagan,0.066,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-87,OK-TX-87-S001,Kelowna / Okanagan,4.394,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1276,OK-TX-1276-S001,Kelowna / Okanagan,0.01,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1272,OK-TX-1272-S001,Kelowna / Okanagan,0.019,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1406,OK-TX-1406-S001,Kelowna / Okanagan,0.01,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1263,OK-TX-1263-S001,Kelowna / Okanagan,0.528,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1415,OK-TX-1415-S001,Kelowna / Okanagan,0.152,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1413,OK-TX-1413-S001,Kelowna / Okanagan,0.05,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1405,OK-TX-1405-S001,Kelowna / Okanagan,1.14,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1417,OK-TX-1417-S001,Kelowna / Okanagan,0.706,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1262,OK-TX-1262-S001,Kelowna / Okanagan,1.297,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1409,OK-TX-1409-S001,Kelowna / Okanagan,1.697,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-428,OK-TX-428-S001,Kelowna / Okanagan,1.102,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-82,OK-TX-82-S001,Kelowna / Okanagan,4.943,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-82,OK-TX-82-S002,Kelowna / Okanagan,0.518,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1416,OK-TX-1416-S001,Kelowna / Okanagan,0.232,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-684,OK-TX-684-S001,Kelowna / Okanagan,0.159,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1093,OK-TX-1093-S001,Kelowna / Okanagan,0.052,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-938,OK-TX-938-S001,Kelowna / Okanagan,1.103,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-86,OK-TX-86-S001,Kelowna / Okanagan,0.864,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-358,OK-TX-358-S001,Kelowna / Okanagan,0.434,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-699,OK-TX-699-S001,Kelowna / Okanagan,3.379,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-952,OK-TX-952-S001,Kelowna / Okanagan,3.028,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-576,OK-TX-576-S001,Kelowna / Okanagan,0.093,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-350,OK-TX-350-S001,Kelowna / Okanagan,0.319,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-289,OK-TX-289-S001,Kelowna / Okanagan,1.845,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1293,OK-TX-1293-S001,Kelowna / Okanagan,4.999,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1293,OK-TX-1293-S002,Kelowna / Okanagan,1.4,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1292,OK-TX-1292-S001,Kelowna / Okanagan,4.986,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1292,OK-TX-1292-S002,Kelowna / Okanagan,2.777,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1137,OK-TX-1137-S001,Kelowna / Okanagan,0.423,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1201,OK-TX-1201-S001,Kelowna / Okanagan,3.899,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-740,OK-TX-740-S001,Kelowna / Okanagan,0.041,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-752,OK-TX-752-S001,Kelowna / Okanagan,0.082,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1215,OK-TX-1215-S001,Kelowna / Okanagan,4.998,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1215,OK-TX-1215-S002,Kelowna / Okanagan,3.675,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-781,OK-TX-781-S001,Kelowna / Okanagan,3.617,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-739,OK-TX-739-S001,Kelowna / Okanagan,3.546,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-738,OK-TX-738-S001,Kelowna / Okanagan,0.184,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-736,OK-TX-736-S001,Kelowna / Okanagan,0.176,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-703,OK-TX-703-S001,Kelowna / Okanagan,1.218,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1418,OK-TX-1418-S001,Kelowna / Okanagan,2.142,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1427,OK-TX-1427-S001,Kelowna / Okanagan,2.323,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1273,OK-TX-1273-S001,Kelowna / Okanagan,0.718,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1411,OK-TX-1411-S001,Kelowna / Okanagan,1.696,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1408,OK-TX-1408-S001,Kelowna / Okanagan,0.004,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1029,OK-TX-1029-S001,Kelowna / Okanagan,0.698,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1259,OK-TX-1259-S001,Kelowna / Okanagan,1.819,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1019,OK-TX-1019-S001,Kelowna / Okanagan,1.933,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1264,OK-TX-1264-S001,Kelowna / Okanagan,1.324,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1268,OK-TX-1268-S001,Kelowna / Okanagan,0.011,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1412,OK-TX-1412-S001,Kelowna / Okanagan,0.023,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1407,OK-TX-1407-S001,Kelowna / Okanagan,0.999,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1410,OK-TX-1410-S001,Kelowna / Okanagan,0.011,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1180,OK-TX-1180-S001,Kelowna / Okanagan,0.034,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1261,OK-TX-1261-S001,Kelowna / Okanagan,4.967,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1261,OK-TX-1261-S002,Kelowna / Okanagan,1.31,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1419,OK-TX-1419-S001,Kelowna / Okanagan,2.908,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1274,OK-TX-1274-S001,Kelowna / Okanagan,0.647,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-954,OK-TX-954-S001,Kelowna / Okanagan,0.018,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-331,OK-TX-331-S001,Kelowna / Okanagan,1.717,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-862,OK-TX-862-S001,Kelowna / Okanagan,0.043,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1149,OK-TX-1149-S001,Kelowna / Okanagan,3.398,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-893,OK-TX-893-S001,Kelowna / Okanagan,3.926,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1124,OK-TX-1124-S001,Kelowna / Okanagan,0.39,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-700,OK-TX-700-S001,Kelowna / Okanagan,1.656,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1199,OK-TX-1199-S001,Kelowna / Okanagan,2.802,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1291,OK-TX-1291-S001,Kelowna / Okanagan,2.776,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-894,OK-TX-894-S001,Kelowna / Okanagan,0.319,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-937,OK-TX-937-S001,Kelowna / Okanagan,0.416,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-892,OK-TX-892-S001,Kelowna / Okanagan,0.025,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1088,OK-TX-1088-S001,Kelowna / Okanagan,0.02,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-884,OK-TX-884-S001,Kelowna / Okanagan,0.401,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-579,OK-TX-579-S001,Kelowna / Okanagan,0.02,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1151,OK-TX-1151-S001,Kelowna / Okanagan,2.793,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1222,OK-TX-1222-S001,Kelowna / Okanagan,0.079,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-924,OK-TX-924-S001,Kelowna / Okanagan,2.71,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-944,OK-TX-944-S001,Kelowna / Okanagan,5.0,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-944,OK-TX-944-S002,Kelowna / Okanagan,1.589,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-902,OK-TX-902-S001,Kelowna / Okanagan,5.0,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-902,OK-TX-902-S002,Kelowna / Okanagan,1.592,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1878,OK-TX-1878-S001,Kelowna / Okanagan,4.925,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1878,OK-TX-1878-S002,Kelowna / Okanagan,4.999,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1878,OK-TX-1878-S003,Kelowna / Okanagan,4.91,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-1878,OK-TX-1878-S004,Kelowna / Okanagan,2.4,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
OK-TX-2030,OK-TX-2030-S001,Kelowna / Okanagan,4.781,0.2479,-0.4261,0.07,93,"T10UFA,T10UGA,T10UGV,T11ULQ,T11ULR,T11ULS,T11UMR",2026-01-08,2026-06-20,open_free_processed,Sentinel-2 L2A (local SAFE),2026-06-22
