eccc_wind_gust_max_kmh,weather_stress_score,worldcover_tree_pct,worldcover_shrub_grass_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,vegetation_dryness_score,wildfire_exposure_score,distance_to_active_fire_km,planning_priority_score,tree_contact_exposure_proxy,outage_history_proxy_score
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,144.69,37.26,51.67,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,141.53,40.52,56.14,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,138.2,42.9,57.22,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,134.51,39.2,54.38,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,131.19,46.3,62.42,15.936388888888889
0.0,27.6,91.36,8.64,0.2479,-0.4261,100.0,6.5,127.26,53.6,77.96,15.936388888888889
0.0,27.6,98.29,1.71,0.2479,-0.4261,100.0,6.5,122.96,48.92,71.35,15.936388888888889
0.0,27.6,12.54,87.46,0.2479,-0.4261,100.0,6.5,120.68,40.01,50.7,15.936388888888889
0.0,27.6,68.77,29.76,0.2479,-0.4261,100.0,6.5,119.42,50.63,72.18,15.936388888888889
0.0,27.6,8.55,91.45,0.2479,-0.4261,100.0,6.5,117.27,38.55,47.74,15.936388888888889
0.0,27.6,38.45,61.24,0.2479,-0.4261,100.0,6.5,114.48,34.71,50.37,15.936388888888889
0.0,27.6,76.91,23.09,0.2479,-0.4261,100.0,6.5,110.88,48.32,71.45,15.936388888888889
0.0,27.6,55.13,44.87,0.2479,-0.4261,100.0,6.5,106.5,32.64,50.27,15.936388888888889
0.0,27.6,67.94,32.06,0.2479,-0.4261,100.0,6.5,101.98,51.82,73.87,15.936388888888889
0.0,27.6,31.57,68.43,0.2479,-0.4261,100.0,6.5,98.34,40.04,52.68,15.936388888888889
0.0,27.6,1.52,98.28,0.2479,-0.4261,100.0,6.5,95.94,36.19,42.65,15.936388888888889
0.0,27.6,47.8,40.67,0.2479,-0.4261,100.0,6.5,92.73,33.03,50.09,15.936388888888889
0.0,27.6,25.1,74.59,0.2479,-0.4261,100.0,6.5,89.33,35.22,48.22,15.936388888888889
0.0,27.6,2.62,96.76,0.2479,-0.4261,100.0,6.5,86.96,26.83,34.14,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,84.92,41.07,57.19,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,83.26,32.35,47.85,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,81.53,29.38,43.4,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,79.45,30.86,44.78,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,77.43,32.6,47.08,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,75.7,37.2,52.83,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,74.27,41.15,55.84,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,73.07,37.31,51.96,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,72.09,45.15,60.59,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,71.25,40.55,55.36,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,70.94,42.66,59.04,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,71.23,41.04,56.93,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,69.31,35.3,50.4,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,65.08,39.19,55.19,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,60.89,40.43,56.42,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,56.79,32.7,47.02,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,52.54,39.23,53.16,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,48.11,42.93,56.0,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,43.72,43.59,55.96,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,39.87,39.92,51.91,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,37.21,44.79,58.9,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,35.67,33.05,46.39,15.936388888888889
0.0,27.6,0.0,95.0,0.2479,-0.4261,100.0,16.25,34.93,40.2,45.56,15.936388888888889
0.0,27.6,72.72,27.28,0.2479,-0.4261,100.0,16.25,34.72,54.26,75.17,15.936388888888889
0.0,27.6,18.68,81.32,0.2479,-0.4261,100.0,16.25,34.4,30.76,39.01,15.936388888888889
0.0,27.6,60.6,39.4,0.2479,-0.4261,100.0,16.25,34.22,50.41,67.97,15.936388888888889
0.0,27.6,17.96,79.97,0.2479,-0.4261,100.0,16.25,35.75,36.65,45.46,15.936388888888889
0.0,27.6,44.6,55.4,0.2479,-0.4261,100.0,16.25,38.8,37.83,52.85,15.936388888888889
0.0,27.6,29.63,70.37,0.2479,-0.4261,100.0,16.25,42.26,35.94,47.84,15.936388888888889
0.0,27.6,25.61,73.84,0.2479,-0.4261,100.0,16.25,45.34,33.28,42.55,15.936388888888889
0.0,27.6,95.45,4.55,0.2479,-0.4261,100.0,16.25,48.51,55.69,78.17,15.936388888888889
0.0,27.6,82.31,17.38,0.2479,-0.4261,100.0,6.5,52.83,52.8,76.75,15.936388888888889
0.0,27.6,66.85,33.15,0.2479,-0.4261,100.0,6.5,57.66,42.74,63.88,15.936388888888889
0.0,27.6,55.45,43.82,0.2479,-0.4261,100.0,6.5,62.45,33.75,52.07,15.936388888888889
0.0,27.6,78.25,21.75,0.2479,-0.4261,100.0,6.5,66.42,47.81,70.53,15.936388888888889
0.0,27.6,94.11,5.89,0.2479,-0.4261,100.0,6.5,68.98,39.41,62.72,15.936388888888889
0.0,27.6,91.79,7.61,0.2479,-0.4261,100.0,6.5,69.8,42.71,67.04,15.936388888888889
0.0,27.6,36.39,62.9,0.2479,-0.4261,100.0,6.5,68.35,35.67,50.74,15.936388888888889
0.0,27.6,28.77,38.25,0.2479,-0.4261,100.0,6.5,66.85,40.94,52.96,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,69.56,34.32,49.13,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,67.11,35.51,50.3,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,63.55,35.2,49.93,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,59.4,35.15,49.65,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,55.31,33.05,49.31,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,50.93,41.92,57.42,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,46.52,39.88,52.99,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,41.98,39.43,53.05,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,16.25,37.71,38.98,51.33,15.936388888888889
0.0,27.6,26.33,73.67,0.2479,-0.4261,100.0,16.25,33.17,44.28,54.75,15.936388888888889
0.0,27.6,39.43,60.47,0.2479,-0.4261,100.0,16.25,28.64,36.35,48.77,15.936388888888889
0.0,27.6,35.32,64.68,0.2479,-0.4261,100.0,16.25,23.94,43.97,55.35,15.936388888888889
0.0,27.6,74.03,19.42,0.2479,-0.4261,100.0,34.5,19.08,42.89,59.35,15.936388888888889
0.0,27.6,96.41,3.05,0.2479,-0.4261,100.0,34.5,14.4,42.93,59.59,15.936388888888889
0.0,27.6,69.49,28.96,0.2479,-0.4261,100.0,47.5,9.78,48.88,61.61,15.936388888888889
0.0,27.6,47.93,10.37,0.2479,-0.4261,100.0,47.5,6.47,51.77,59.47,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,61.02,45.39,60.95,15.936388888888889
0.0,27.6,,,0.2479,-0.4261,100.0,6.5,60.03,41.89,57.05,15.936388888888889
0.0,27.6,88.34,10.76,0.2479,-0.4261,100.0,47.5,6.9,53.67,68.68,15.936388888888889
0.0,27.6,100.0,0.0,0.2479,-0.4261,100.0,47.5,7.63,48.72,64.8,15.936388888888889
0.0,27.6,31.93,59.66,0.2479,-0.4261,100.0,16.25,44.16,44.2,56.03,15.936388888888889
0.0,27.6,3.97,94.22,0.2479,-0.4261,100.0,16.25,43.25,38.26,43.11,15.936388888888889
0.0,27.6,60.48,37.14,0.2479,-0.4261,100.0,16.25,42.1,49.4,66.45,15.936388888888889
0.0,27.6,32.26,57.26,0.2479,-0.4261,100.0,16.25,41.33,42.24,54.68,15.936388888888889
0.0,27.6,14.23,83.79,0.2479,-0.4261,100.0,16.25,40.45,37.08,45.46,15.936388888888889
0.0,27.6,3.0,96.01,0.2479,-0.4261,100.0,16.25,38.82,27.97,34.44,15.936388888888889
0.0,27.6,14.04,85.96,0.2479,-0.4261,100.0,16.25,39.77,34.66,43.79,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,37.8,37.53,41.54,15.936388888888889
0.0,27.6,0.57,98.86,0.2479,-0.4261,100.0,16.25,37.27,39.19,44.52,15.936388888888889
0.0,27.6,16.86,78.96,0.2479,-0.4261,100.0,34.5,12.4,44.05,49.39,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,36.99,28.76,33.6,15.936388888888889
0.0,27.6,2.67,95.89,0.2479,-0.4261,100.0,16.25,36.21,38.0,44.86,15.936388888888889
0.0,27.6,92.19,7.81,0.2479,-0.4261,100.0,34.5,13.9,53.8,72.04,15.936388888888889
0.0,27.6,84.27,15.73,0.2479,-0.4261,100.0,34.5,14.08,54.59,71.77,15.936388888888889
0.0,27.6,17.24,82.76,0.2479,-0.4261,100.0,34.5,14.23,33.52,38.13,15.936388888888889
0.0,27.6,7.4,84.01,0.2479,-0.4261,100.0,34.5,14.74,35.09,36.83,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,34.5,14.32,40.21,41.35,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,34.5,14.47,31.34,32.83,15.936388888888889
0.0,27.6,4.0,96.0,0.2479,-0.4261,100.0,16.25,35.46,37.59,42.83,15.936388888888889
0.0,27.6,52.0,48.0,0.2479,-0.4261,100.0,16.25,35.29,34.5,49.14,15.936388888888889
0.0,27.6,14.55,80.0,0.2479,-0.4261,100.0,34.5,14.71,44.71,48.55,15.936388888888889
0.0,27.6,3.3,93.41,0.2479,-0.4261,100.0,16.25,35.03,26.66,31.26,15.936388888888889
0.0,27.6,35.0,65.0,0.2479,-0.4261,100.0,16.25,34.88,42.6,54.09,15.936388888888889
0.0,27.6,15.23,51.06,0.2479,-0.4261,100.0,16.25,34.87,40.45,47.71,15.936388888888889
0.0,27.6,31.29,68.71,0.2479,-0.4261,100.0,16.25,33.61,39.68,52.09,15.936388888888889
0.0,27.6,8.02,91.98,0.2479,-0.4261,100.0,16.25,34.69,36.75,42.89,15.936388888888889
0.0,27.6,27.78,72.22,0.2479,-0.4261,100.0,16.25,39.29,44.74,55.62,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,39.6,31.27,36.23,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,39.3,26.18,30.89,15.936388888888889
0.0,27.6,0.0,98.38,0.2479,-0.4261,100.0,16.25,38.4,37.31,41.23,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,39.92,31.62,35.49,15.936388888888889
0.0,27.6,10.43,89.57,0.2479,-0.4261,100.0,16.25,36.17,33.77,41.5,15.936388888888889
0.0,27.6,57.58,42.42,0.2479,-0.4261,100.0,16.25,40.13,37.97,54.17,15.936388888888889
0.0,27.6,1.05,97.89,0.2479,-0.4261,100.0,16.25,37.27,34.84,39.52,15.936388888888889
0.0,27.6,2.41,0.0,0.2479,-0.4261,100.0,16.25,40.63,30.64,36.6,15.936388888888889
0.0,27.6,45.88,49.41,0.2479,-0.4261,100.0,16.25,41.08,41.72,57.07,15.936388888888889
0.0,27.6,68.67,27.71,0.2479,-0.4261,100.0,16.25,41.09,52.3,72.49,15.936388888888889
0.0,27.6,51.16,45.35,0.2479,-0.4261,100.0,16.25,41.06,38.32,53.1,15.936388888888889
0.0,27.6,9.33,89.64,0.2479,-0.4261,100.0,16.25,37.42,30.49,37.49,15.936388888888889
0.0,27.6,0.0,33.33,0.2479,-0.4261,100.0,16.25,41.1,33.07,36.94,15.936388888888889
0.0,27.6,0.0,97.86,0.2479,-0.4261,100.0,16.25,40.73,38.8,43.97,15.936388888888889
0.0,27.6,8.22,91.12,0.2479,-0.4261,100.0,16.25,38.9,35.98,41.54,15.936388888888889
0.0,27.6,7.35,91.47,0.2479,-0.4261,100.0,16.25,43.0,28.03,34.84,15.936388888888889
0.0,27.6,3.87,83.63,0.2479,-0.4261,100.0,16.25,42.34,37.19,42.33,15.936388888888889
0.0,27.6,16.55,78.83,0.2479,-0.4261,100.0,16.25,42.24,41.88,51.36,15.936388888888889
0.0,27.6,18.92,75.43,0.2479,-0.4261,100.0,16.25,42.24,40.55,49.35,15.936388888888889
0.0,27.6,17.24,51.72,0.2479,-0.4261,100.0,16.25,41.54,31.74,39.58,15.936388888888889
0.0,27.6,50.91,38.18,0.2479,-0.4261,100.0,16.25,41.28,46.29,60.66,15.936388888888889
0.0,27.6,90.91,0.0,0.2479,-0.4261,100.0,16.25,41.42,47.43,67.95,15.936388888888889
0.0,27.6,91.67,0.0,0.2479,-0.4261,100.0,16.25,41.39,45.73,68.22,15.936388888888889
0.0,27.6,80.49,0.0,0.2479,-0.4261,100.0,16.25,41.3,49.67,71.33,15.936388888888889
0.0,27.6,90.91,0.0,0.2479,-0.4261,100.0,16.25,41.41,53.8,76.26,15.936388888888889
0.0,27.6,100.0,0.0,0.2479,-0.4261,100.0,16.25,41.39,52.03,74.35,15.936388888888889
0.0,27.6,87.8,0.0,0.2479,-0.4261,100.0,16.25,41.3,42.33,63.23,15.936388888888889
0.0,27.6,1.69,0.0,0.2479,-0.4261,100.0,16.25,41.28,32.64,37.53,15.936388888888889
0.0,27.6,1.69,0.0,0.2479,-0.4261,100.0,16.25,41.28,37.54,42.29,15.936388888888889
0.0,27.6,8.86,0.32,0.2479,-0.4261,100.0,16.25,41.2,39.36,45.33,15.936388888888889
0.0,27.6,6.06,33.33,0.2479,-0.4261,100.0,16.25,41.17,30.97,36.69,15.936388888888889
0.0,27.6,0.0,0.0,0.2479,-0.4261,100.0,16.25,41.18,26.28,30.62,15.936388888888889
0.0,27.6,0.0,0.0,0.2479,-0.4261,100.0,16.25,41.17,30.04,36.26,15.936388888888889
0.0,27.6,25.32,10.76,0.2479,-0.4261,100.0,16.25,41.16,35.55,46.44,15.936388888888889
0.0,27.6,0.0,55.56,0.2479,-0.4261,100.0,16.25,41.15,26.35,31.13,15.936388888888889
0.0,27.6,0.0,57.89,0.2479,-0.4261,100.0,16.25,41.14,30.16,34.35,15.936388888888889
0.0,27.6,9.68,32.26,0.2479,-0.4261,100.0,16.25,41.12,33.18,41.47,15.936388888888889
0.0,27.6,25.0,0.0,0.2479,-0.4261,100.0,16.25,41.12,33.47,43.6,15.936388888888889
0.0,27.6,31.25,0.0,0.2479,-0.4261,100.0,16.25,41.11,35.81,46.8,15.936388888888889
0.0,27.6,23.33,46.67,0.2479,-0.4261,100.0,16.25,41.12,32.28,43.28,15.936388888888889
0.0,27.6,0.0,41.67,0.2479,-0.4261,100.0,16.25,41.12,33.28,38.62,15.936388888888889
0.0,27.6,0.0,36.36,0.2479,-0.4261,100.0,16.25,41.11,36.64,40.74,15.936388888888889
0.0,27.6,66.67,27.78,0.2479,-0.4261,100.0,16.25,32.92,40.68,58.88,15.936388888888889
0.0,27.6,29.17,0.0,0.2479,-0.4261,100.0,16.25,32.2,44.95,56.62,15.936388888888889
0.0,27.6,33.33,29.17,0.2479,-0.4261,100.0,16.25,32.31,33.42,44.39,15.936388888888889
0.0,27.6,73.53,20.59,0.2479,-0.4261,100.0,16.25,32.49,51.19,71.59,15.936388888888889
0.0,27.6,40.16,48.03,0.2479,-0.4261,100.0,16.25,32.78,32.3,44.66,15.936388888888889
0.0,27.6,38.64,61.36,0.2479,-0.4261,100.0,16.25,33.87,45.85,59.29,15.936388888888889
0.0,27.6,36.59,60.98,0.2479,-0.4261,100.0,16.25,34.73,39.04,51.33,15.936388888888889
0.0,27.6,0.0,87.66,0.2479,-0.4261,100.0,16.25,34.97,33.3,38.65,15.936388888888889
0.0,27.6,1.95,52.6,0.2479,-0.4261,100.0,16.25,36.22,32.17,38.21,15.936388888888889
0.0,27.6,12.9,85.48,0.2479,-0.4261,100.0,16.25,38.09,39.95,46.69,15.936388888888889
0.0,27.6,20.0,73.33,0.2479,-0.4261,100.0,16.25,37.79,42.58,52.51,15.936388888888889
0.0,27.6,66.67,0.0,0.2479,-0.4261,100.0,16.25,38.39,45.28,64.95,15.936388888888889
0.0,27.6,20.0,0.0,0.2479,-0.4261,100.0,16.25,38.4,32.43,41.98,15.936388888888889
0.0,27.6,20.86,73.38,0.2479,-0.4261,100.0,16.25,39.0,37.99,46.77,15.936388888888889
0.0,27.6,62.5,0.0,0.2479,-0.4261,100.0,16.25,38.38,44.7,61.71,15.936388888888889
0.0,27.6,37.93,44.83,0.2479,-0.4261,100.0,16.25,39.59,34.1,45.65,15.936388888888889
0.0,27.6,23.53,50.0,0.2479,-0.4261,100.0,16.25,37.46,42.43,52.81,15.936388888888889
0.0,27.6,46.15,33.33,0.2479,-0.4261,100.0,16.25,39.56,48.06,62.75,15.936388888888889
0.0,27.6,44.27,54.17,0.2479,-0.4261,100.0,16.25,40.43,49.09,64.08,15.936388888888889
0.0,27.6,60.0,40.0,0.2479,-0.4261,100.0,16.25,39.54,36.69,53.77,15.936388888888889
0.0,27.6,0.0,100.0,0.2479,-0.4261,100.0,16.25,41.66,23.84,27.68,15.936388888888889
0.0,27.6,28.98,71.02,0.2479,-0.4261,100.0,16.25,20.92,33.22,43.7,15.936388888888889
0.0,27.6,29.77,70.23,0.2479,-0.4261,100.0,16.25,24.89,38.68,49.57,15.936388888888889
0.0,27.6,100.0,0.0,0.2479,-0.4261,100.0,34.5,19.77,47.39,65.35,15.936388888888889
0.0,27.6,44.83,55.17,0.2479,-0.4261,100.0,34.5,19.75,37.07,46.57,15.936388888888889
0.0,27.6,69.44,30.56,0.2479,-0.4261,100.0,34.5,19.69,42.56,58.1,15.936388888888889
0.0,27.6,98.18,1.82,0.2479,-0.4261,100.0,34.5,19.59,55.98,74.58,15.936388888888889
0.0,27.6,100.0,0.0,0.2479,-0.4261,100.0,34.5,19.35,57.74,75.76,15.936388888888889
0.0,27.6,26.77,33.0,0.2479,-0.4261,100.0,16.25,30.98,46.22,57.83,15.936388888888889
0.0,27.6,33.33,0.0,0.2479,-0.4261,100.0,16.25,29.05,46.88,59.48,15.936388888888889
0.0,27.6,92.31,7.69,0.2479,-0.4261,100.0,34.5,19.16,53.23,72.12,15.936388888888889
0.0,27.6,100.0,0.0,0.2479,-0.4261,100.0,34.5,19.12,56.88,74.68,15.936388888888889
0.0,27.6,12.12,10.3,0.2479,-0.4261,100.0,16.25,38.94,40.45,47.66,15.936388888888889
0.0,27.6,19.08,78.17,0.2479,-0.4261,100.0,16.25,28.87,37.27,46.62,15.936388888888889
0.0,27.6,23.85,76.15,0.2479,-0.4261,100.0,16.25,32.24,37.08,47.21,15.936388888888889
0.0,27.6,0.0,0.0,0.2479,-0.4261,100.0,16.25,39.07,34.24,38.18,15.936388888888889
0.0,27.6,39.39,33.33,0.2479,-0.4261,100.0,16.25,39.25,42.26,54.72,15.936388888888889
