corridor_id,segment_id,region,centroid_lat,centroid_lon,fwi_value,fwi_risk_band,data_status,data_source,as_of_date
OK-TX-1686,OK-TX-1686-S003,Kelowna / Okanagan,50.530776,-119.130205,20.22,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S004,Kelowna / Okanagan,50.532105,-119.171585,17.32,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S005,Kelowna / Okanagan,50.57455,-119.182423,16.81,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S006,Kelowna / Okanagan,50.618627,-119.192602,17.53,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S007,Kelowna / Okanagan,50.657923,-119.224367,15.59,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S008,Kelowna / Okanagan,50.677595,-119.252867,17.71,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1116,OK-TX-1116-S001,Kelowna / Okanagan,50.179172,-119.287792,25.88,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1116,OK-TX-1116-S002,Kelowna / Okanagan,50.196476,-119.250435,22.79,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1435,OK-TX-1435-S001,Kelowna / Okanagan,50.179027,-119.287584,25.88,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1435,OK-TX-1435-S002,Kelowna / Okanagan,50.196486,-119.250056,22.79,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1211,OK-TX-1211-S001,Kelowna / Okanagan,50.239628,-119.237561,24.31,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1181,OK-TX-1181-S001,Kelowna / Okanagan,50.217673,-119.24783,25.24,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-754,OK-TX-754-S001,Kelowna / Okanagan,50.231829,-119.242541,24.31,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1118,OK-TX-1118-S001,Kelowna / Okanagan,50.210965,-119.247533,25.24,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1119,OK-TX-1119-S001,Kelowna / Okanagan,50.248971,-119.229208,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2911,OK-TX-2911-S001,Kelowna / Okanagan,50.252857,-119.228329,23.4,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1898,OK-TX-1898-S001,Kelowna / Okanagan,50.252935,-119.228293,23.4,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2596,OK-TX-2596-S001,Kelowna / Okanagan,50.234072,-119.127198,17.02,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2596,OK-TX-2596-S002,Kelowna / Okanagan,50.237278,-119.192991,23.78,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2596,OK-TX-2596-S003,Kelowna / Okanagan,50.250063,-119.226165,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1693,OK-TX-1693-S001,Kelowna / Okanagan,50.235477,-119.047012,22.83,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1693,OK-TX-1693-S002,Kelowna / Okanagan,50.235107,-119.113902,22.55,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1693,OK-TX-1693-S003,Kelowna / Okanagan,50.234727,-119.180772,23.78,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1693,OK-TX-1693-S004,Kelowna / Okanagan,50.247543,-119.220643,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1206,OK-TX-1206-S001,Kelowna / Okanagan,50.251141,-119.227597,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3215,OK-TX-3215-S001,Kelowna / Okanagan,50.251296,-119.225102,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3216,OK-TX-3216-S001,Kelowna / Okanagan,50.251076,-119.225057,24.11,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2155,OK-TX-2155-S001,Kelowna / Okanagan,50.25144,-119.217035,23.31,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S001,Kelowna / Okanagan,50.552586,-118.972221,19.65,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S002,Kelowna / Okanagan,50.510519,-118.962994,18.65,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S003,Kelowna / Okanagan,50.465541,-118.966277,18.22,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S004,Kelowna / Okanagan,50.427819,-118.963457,16.39,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S005,Kelowna / Okanagan,50.384152,-118.950931,15.78,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S006,Kelowna / Okanagan,50.343151,-118.973927,14.98,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S007,Kelowna / Okanagan,50.305225,-119.010868,16.18,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S008,Kelowna / Okanagan,50.27534,-119.062633,17.35,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S009,Kelowna / Okanagan,50.26147,-119.126132,14.61,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2798,OK-TX-2798-S010,Kelowna / Okanagan,50.254383,-119.185985,17.7,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S001,Kelowna / Okanagan,50.552894,-118.972074,19.65,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S002,Kelowna / Okanagan,50.51096,-118.962627,18.65,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S003,Kelowna / Okanagan,50.465777,-118.965921,18.22,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S004,Kelowna / Okanagan,50.428191,-118.963303,16.39,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S005,Kelowna / Okanagan,50.384534,-118.95047,15.78,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S006,Kelowna / Okanagan,50.343518,-118.973273,14.98,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S007,Kelowna / Okanagan,50.305462,-119.009981,16.18,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S008,Kelowna / Okanagan,50.275489,-119.061593,17.35,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S009,Kelowna / Okanagan,50.261382,-119.124932,14.61,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1840,OK-TX-1840-S010,Kelowna / Okanagan,50.254247,-119.185377,17.7,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2595,OK-TX-2595-S001,Kelowna / Okanagan,50.234135,-119.093648,22.55,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2229,OK-TX-2229-S001,Kelowna / Okanagan,50.235315,-119.046712,22.83,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2229,OK-TX-2229-S002,Kelowna / Okanagan,50.236363,-119.086823,20.93,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-99,OK-TX-99-S001,Kelowna / Okanagan,50.240479,-118.989869,18.26,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-99,OK-TX-99-S002,Kelowna / Okanagan,50.275218,-118.949293,21.57,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-99,OK-TX-99-S003,Kelowna / Okanagan,50.288826,-118.893464,20.93,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-99,OK-TX-99-S004,Kelowna / Okanagan,50.295166,-118.836591,19.77,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1692,OK-TX-1692-S001,Kelowna / Okanagan,50.228342,-119.014476,22.96,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S001,Kelowna / Okanagan,49.922945,-118.17866,17.97,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S002,Kelowna / Okanagan,49.948745,-118.227393,14.23,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S003,Kelowna / Okanagan,49.970765,-118.28157,15.3,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S004,Kelowna / Okanagan,49.996114,-118.335747,11.05,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S005,Kelowna / Okanagan,50.032882,-118.376386,12.16,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S006,Kelowna / Okanagan,50.060115,-118.427493,12.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S007,Kelowna / Okanagan,50.073941,-118.484846,11.73,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S008,Kelowna / Okanagan,50.112444,-118.506568,13.23,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S009,Kelowna / Okanagan,50.155887,-118.513951,15.21,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S010,Kelowna / Okanagan,50.190394,-118.550532,17.09,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S011,Kelowna / Okanagan,50.225334,-118.593899,16.81,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S012,Kelowna / Okanagan,50.24603,-118.648552,19.0,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S013,Kelowna / Okanagan,50.250663,-118.713178,20.2,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S014,Kelowna / Okanagan,50.262346,-118.775617,17.78,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S015,Kelowna / Okanagan,50.256044,-118.838076,16.55,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S016,Kelowna / Okanagan,50.248341,-118.904446,21.27,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S017,Kelowna / Okanagan,50.234836,-118.970077,22.76,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2645,OK-TX-2645-S018,Kelowna / Okanagan,50.228536,-119.008548,22.96,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S001,Kelowna / Okanagan,49.922694,-118.178604,17.97,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S002,Kelowna / Okanagan,49.948405,-118.227249,14.23,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S003,Kelowna / Okanagan,49.970534,-118.281302,15.3,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S004,Kelowna / Okanagan,49.995834,-118.335616,11.05,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S005,Kelowna / Okanagan,50.032567,-118.376307,12.16,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S006,Kelowna / Okanagan,50.059936,-118.427223,12.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S007,Kelowna / Okanagan,50.073633,-118.484642,11.73,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S008,Kelowna / Okanagan,50.112046,-118.50669,13.23,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S009,Kelowna / Okanagan,50.155495,-118.513813,15.21,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S010,Kelowna / Okanagan,50.189987,-118.550338,17.09,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S011,Kelowna / Okanagan,50.224987,-118.593677,16.81,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S012,Kelowna / Okanagan,50.245866,-118.64823,19.0,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S013,Kelowna / Okanagan,50.250496,-118.712772,20.2,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S014,Kelowna / Okanagan,50.262078,-118.775287,17.78,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S015,Kelowna / Okanagan,50.255967,-118.837764,16.55,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S016,Kelowna / Okanagan,50.248244,-118.904117,21.27,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S017,Kelowna / Okanagan,50.234791,-118.969743,22.76,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1689,OK-TX-1689-S018,Kelowna / Okanagan,50.228419,-119.008215,22.96,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2228,OK-TX-2228-S001,Kelowna / Okanagan,50.228284,-119.01417,22.96,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-218,OK-TX-218-S001,Kelowna / Okanagan,50.235535,-118.994785,18.26,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1915,OK-TX-1915-S001,Kelowna / Okanagan,49.912429,-120.113121,10.2,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-291,OK-TX-291-S001,Kelowna / Okanagan,49.875154,-119.708689,16.93,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-423,OK-TX-423-S001,Kelowna / Okanagan,49.868554,-119.707223,20.42,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-229,OK-TX-229-S001,Kelowna / Okanagan,49.863338,-119.704222,20.42,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-429,OK-TX-429-S001,Kelowna / Okanagan,49.860273,-119.70112,19.67,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-85,OK-TX-85-S001,Kelowna / Okanagan,49.852307,-119.68897,19.67,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-393,OK-TX-393-S001,Kelowna / Okanagan,49.844703,-119.681549,21.9,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1397,OK-TX-1397-S001,Kelowna / Okanagan,49.599471,-119.672196,27.28,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1430,OK-TX-1430-S001,Kelowna / Okanagan,49.585624,-119.660517,27.16,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1429,OK-TX-1429-S001,Kelowna / Okanagan,49.570981,-119.658983,27.16,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1428,OK-TX-1428-S001,Kelowna / Okanagan,49.570741,-119.658873,27.16,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-67,OK-TX-67-S001,Kelowna / Okanagan,49.871868,-119.570705,26.49,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-67,OK-TX-67-S002,Kelowna / Okanagan,49.861966,-119.608369,22.44,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-373,OK-TX-373-S001,Kelowna / Okanagan,49.64638,-119.611864,27.44,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-328,OK-TX-328-S001,Kelowna / Okanagan,49.650057,-119.610892,27.44,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-425,OK-TX-425-S001,Kelowna / Okanagan,49.656844,-119.608682,27.44,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-288,OK-TX-288-S001,Kelowna / Okanagan,49.662129,-119.606962,20.52,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-60,OK-TX-60-S001,Kelowna / Okanagan,49.663834,-119.603563,20.52,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-84,OK-TX-84-S001,Kelowna / Okanagan,49.667327,-119.598003,20.52,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-427,OK-TX-427-S001,Kelowna / Okanagan,49.671421,-119.590667,20.52,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-330,OK-TX-330-S001,Kelowna / Okanagan,49.893381,-119.557336,21.24,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-290,OK-TX-290-S001,Kelowna / Okanagan,49.672936,-119.582236,19.3,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S001,Kelowna / Okanagan,50.289967,-119.994409,17.09,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S002,Kelowna / Okanagan,50.259224,-120.030573,17.04,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S003,Kelowna / Okanagan,50.222139,-120.065305,16.84,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S004,Kelowna / Okanagan,50.197613,-120.111924,17.28,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S005,Kelowna / Okanagan,50.168183,-120.155104,18.76,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-70,OK-TX-70-S006,Kelowna / Okanagan,50.167393,-120.201871,16.63,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S001,Kelowna / Okanagan,50.195854,-120.3733,17.56,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S002,Kelowna / Okanagan,50.236502,-120.345314,15.41,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S003,Kelowna / Okanagan,50.275973,-120.314882,13.73,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S004,Kelowna / Okanagan,50.315195,-120.283435,13.32,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S005,Kelowna / Okanagan,50.354119,-120.248358,15.2,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S006,Kelowna / Okanagan,50.392573,-120.214844,14.88,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S007,Kelowna / Okanagan,50.436059,-120.202275,14.13,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S008,Kelowna / Okanagan,50.480984,-120.202201,16.37,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S009,Kelowna / Okanagan,50.5255,-120.206999,16.4,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S010,Kelowna / Okanagan,50.565184,-120.226922,17.35,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S011,Kelowna / Okanagan,50.608737,-120.241352,16.71,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S012,Kelowna / Okanagan,50.637054,-120.285678,17.67,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3068,OK-TX-3068-S013,Kelowna / Okanagan,50.66681,-120.290179,23.0,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1708,OK-TX-1708-S001,Kelowna / Okanagan,50.522523,-119.824223,16.57,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S001,Kelowna / Okanagan,52.056293,-118.577277,3.85,low,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S002,Kelowna / Okanagan,52.017253,-118.567026,3.84,low,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S003,Kelowna / Okanagan,51.974963,-118.5519,5.85,moderate,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S004,Kelowna / Okanagan,51.930332,-118.555106,6.82,moderate,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S005,Kelowna / Okanagan,51.887804,-118.571596,7.42,moderate,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S006,Kelowna / Okanagan,51.848994,-118.605966,6.17,moderate,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2821,OK-TX-2821-S007,Kelowna / Okanagan,51.810778,-118.642009,7.69,moderate,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
